comment_date,comment_score,content,movie_name
2017-05-27,4,听力课上看的电影，怦然心动，就只是一眼，一眼万年，初恋总是美好的,怦然心动
2018-05-21,5,有些人浅薄，有些人金玉其外而败絮其中。但是总有一天，你会遇到一个彩虹般绚丽的人，她让你觉得你以前遇到过的所有人都只是匆匆浮云。,怦然心动
2018-06-21,4,世人千万种，浮云莫去求，斯人若彩虹，遇上方知有。,怦然心动
2011-01-01,5,2011年第一部电影《怦然心动》：有些人浅薄，有些人金玉其外而败絮其中，有天你会遇到一个彩虹般绚丽的人，当你遇到这个人之后，会觉得其他人都只是浮云而已。,怦然心动
2015-05-11,4,你不用为谁变成他们想要的样子，你自己本来的样子就是最美好的，现在的你只是一颗种子，以后会一定开出灿烂的花朵。,怦然心动
2017-02-08,4,每个年轻男女心中都有那么一棵树吧，不知道还在不在，不知道还能不能再重新种下。,怦然心动
2016-05-21,5,一个特别简单的故事，讲得荡气回肠。,怦然心动
2014-05-28,5,爱让人知道造化为何美好，爱也让人知道自己何以渺小。爱里有永远做不完的功课，可惜的是我的一生太少。,怦然心动
2012-02-01,5,有些人浅薄，有些人金玉其外，败絮其中，有一天你会遇见一个彩虹般绚烂的人，当你遇见这个人后，会觉得其他人只是浮云而已。会发光的人，是能拯救他人的人生的。怎么都觉得男主角是绣花枕头，但有双迷人的眼睛。我总觉得是女孩挽救了他的人生，否则他是否会和他父亲一样最后从骨子里腐烂掉呢。,怦然心动
2017-04-30,5,斯人若彩虹，遇上方知有。真的是怦然心动。,怦然心动
2017-04-16,4,我们彼此依靠，就是幸福的基本，为了生活的更好我们愿为此努力。,当幸福来敲门
2008-04-26,5,很感动！这个男人，真不容易！孩子很乖，很可爱~,当幸福来敲门
2010-05-17,4,敢于直面惨淡的人生,当幸福来敲门
2010-06-05,5,假设自己也生活在社会底层。。。,当幸福来敲门
2007-03-11,4,不错的励志电影，了解自己生活的目的。Will Smith的儿子演得不错。他影片中的夫人似乎是演Crash的？,当幸福来敲门
2008-08-27,5,"生意上要有人脉,生活中要家庭和保持坚强",当幸福来敲门
2011-03-14,4,我堅信，只要我心中有夢想，我就會與眾不同，你也是。,当幸福来敲门
2011-03-03,4,威尔史密斯少有的非商业片,当幸福来敲门
2008-07-04,5,很立志啊,当幸福来敲门
2011-11-16,5,假期实习看的。,当幸福来敲门
2009-08-23,4,今天看的片子都很简单,当幸福来敲门
2010-08-01,3,－－我看睡着了　但一起看的同寝们倒是津津有味,当幸福来敲门
2008-11-25,5,幸福会敲门吗?,当幸福来敲门
2008-11-02,4,我的幸福还不来敲门吗？,当幸福来敲门
2017-02-09,4,年轻的时候还会被励志，踏入社会的我们只会发现，迈过一个坎后还有无数个坎。父子情深还是蛮触动的,当幸福来敲门
2016-11-18,4,平静而简单的剧情，却分分钟击中人心。努力奋斗，不懈进取，幸福终将前来敲门。,当幸福来敲门
2011-06-16,,露宿街头的生活让人恐惧，其实我才是那个最胆小的人，我害怕失败,当幸福来敲门
2011-09-03,4,感觉没有想象中应该的那样好,当幸福来敲门
2009-04-18,5,所谓的励志电影，但无论如何，Will Smith的表演的确触及了我的内心,当幸福来敲门
2007-01-15,5,绝对值得一看的励志片，推荐给遇到麻烦的人！,当幸福来敲门
2018-01-10,4,100昏！100昏！算2016年最好看的动画片了吧，适合成年人的动画片。,疯狂动物城
2016-12-01,4,从小就对迪士尼的电影很喜欢   画面真的太美了好嘛   音乐也很带感的吖  闪电真的好好笑  循环播放他那里20遍😂😂😂肚子都笑得痛  没想到剧情起伏那么大  看似和平其实暗藏许多危险 尼克和朱迪追寻真相 大爱这两小只在一起😄😄😄   ,疯狂动物城
2016-03-05,5,"完全只是披了动画的外套而已，虽然笑点多，但看完让人觉得非常沉重，所有梗在现实社会中都能找到对应，racism, stereotype等等等等。PS.第一次这么想看一只狐狸和一只兔子谈恋爱是怎么回事！！！快结尾时的拥抱赤果果的就是大叔和萝莉的段子啊啊啊，何况还一个劲叫人家carrots！！！",疯狂动物城
2016-03-01,4,四星半。非常厉害，有社会指摘、有迷影、有视觉猎奇，一脚踩扁“动物动画谁拍谁傻逼”的常识。,疯狂动物城
2018-01-26,4,看了好几遍了，喜欢兔狐cp，不过还是最喜欢树懒了，好搞笑😂😂😂😂😂,疯狂动物城
2017-02-15,5,每个动物形象都特点鲜明,疯狂动物城
2018-01-27,4,朱迪第一天工作回来跟爸妈视频那里真的太戳泪点。我们永远都是在外不想爸妈担心的孩子啊。,疯狂动物城
2016-03-07,3,除去卖萌和各路不同物种设计的梗之外，还是套路，各种套路。一点进步都没有，技术发展与剧本本身的迂腐公式化的停滞拉扯出可怕裂痕。最让我无法忍受的还有作为人类将和平共处的意淫搬到自然界并将所谓“兽性”诟病成“进化”应抛弃的劣根，这点未免太自大。然而就这样的电影居然一致好评才是最可怕的。,疯狂动物城
2016-03-15,5,这…个…我…给…五…星…,疯狂动物城
2017-12-20,4,又搞笑又有教育意义！一只兔子以自己的力量扳倒了恶势力！,疯狂动物城
2017-04-02,5,很好看啊，音乐好听，特效也很棒，还挺好笑。,疯狂动物城
2016-03-06,5,特别好看，说是“迪士尼最好的动画片”是不过分的。小孩子可以看“树懒”式的好笑桥段，那些关于种族的讨论也能满足有更多“严肃追求”的成年人的品味。而且这不是那种碰巧的好，而是“有公式”的好，哪里应该有什么，哪个笑话怎么讲，都已经被他们探索得很简单清晰了，以后应该也会有更多类似作品。,疯狂动物城
2018-04-07,5,幽默搞笑的狐狸，可爱的兔子，还有慢吞吞的树懒，挺好看的，很有记忆点的一部动画电影！,疯狂动物城
2018-01-28,5,树懒实在太搞笑啦～哈哈，风靡一时的表情包，朱迪和狐狸先生好可爱,疯狂动物城
2016-03-13,4,都怪你们安利我太多，什么有史以来评分最高动画片，太高期望值之下，只能给四星了。。。,疯狂动物城
2016-03-04,4,8.8，把动画片当类型片拍的剧作教科书，代入感很强，细节也棒。不少片段和造型致敬了太多电影，梗太多，诸如【教父】【阿凡达】【绝命毒师】【狐狸爸爸】【金刚】等等。用悬疑探案片的外壳讲了一个不仅只有成长的故事。其实在字幕前有半个彩蛋，看你能不能get到了，夏奇拉的主题曲也超棒。,疯狂动物城
2017-11-04,5,剧情出乎意料的不简单。朱迪的成长经历相当励志了，一只有梦想的兔子。场景也让人目不暇接，剧情节奏紧凑，笑点很多。闪电树懒那段真是乐死了。,疯狂动物城
2016-03-04,5,"《疯狂动物城》的英文原名叫ZOOTOPIA, 是UTOPIA（乌托邦）的英文名词演变过来的。乌托邦的意思就是理想主义的共和国，转变成ZOOTOPIA后让所有动物们和谐生活是这部电影最大的创新背景。用全家老少都能看的喜剧方式呈现，最后让大家捧腹的同时好好思考当下我们自己相互的高低贵贱你白我黑他黄的问题。",疯狂动物城
2018-01-29,4,原来兔子和狐狸的CP也可以这么萌，既有搞笑元素又有惊悚元素，大人小孩可以一起看的有趣动画片。,疯狂动物城
2017-01-11,5,超级喜欢，年初看的，喜欢了一年，尤其孩子十分喜欢！,疯狂动物城
2017-10-25,5,#常看常新#老教父和几个儿子的性格刻画都非常完整鲜明，Marion Brando哪怕是静止的都能感受到气场，Al Pacino太英俊了，从初涉黑帮的慌张到掌管大局时的决断狠辣，转变演绎的很细腻。场景转换和镜头语言被很多片子借鉴过，人们总说科波拉吃着老本过日子，但凭[教父]这部片子，他就是能吃一辈子。,教父
2017-02-24,5,超经典的作品,教父
2017-05-11,5,"""Because a man who doesn't spend time with his family can never be a real man.""",教父
2018-09-18,5,9.0/10 分。2018.09.18，重看，修复版蓝光。马龙·白兰度的沙哑声音。。。詹姆斯·肯恩居然是饰演的大儿子，他老了后和年轻的时候差距好大，变帅了。。。后来演了讲赌场运营的美剧《拉斯维加斯》。。。女儿果然是个被宠坏的白痴。。。,教父
2013-09-01,4,当一个简单的男人如何变成一个复杂的男人,教父
2012-08-25,4,直接与人交谈很重要。,教父
2012-05-25,5,马龙白兰度那深沉的含糊的声音和黑暗背景下那张面无表情的脸庞让人生畏而又尊敬，艾尔帕西诺当年那风华绝代的风姿啊，尽情浓缩在此，考虑等会儿再回味一边 ，准备收藏,教父
2010-07-10,5,黑帮与古惑仔的区别。马龙白兰度那种含糊不清的说话方式，并没有人敢忽略半个字，这就是教父的权威，这不像是一部黑帮电影，更多是教你如何面对你的敌人，发挥你的大智慧，成就你的大事业。记忆最深刻的一句台词是“我会提出一个令他无法拒绝的条件”。,教父
2013-01-28,5,平缓的节奏蕴藏着巨大的权威和张力，音乐舒缓淡淡忧伤，利益博弈人性冲突。无论是演技还是镜头、音乐的运用，都给人以一种美的享受。千万不要记恨你的对手，这样会让你失去理智。,教父
2012-09-21,5,电影删太多情节跳动太大（人物性格转变和家族落寞都过快），四颗星加一颗给马龙,教父
2009-05-21,5,明白了什么是好片儿～2015.8.8重看，果真是好片儿啊，好得惊人，神编剧怎么这么会编把每个人弄得帅死了，每个人都很帅很范儿，无须过多言语，用镜头就搞定了啊。大场面这么难拍怎么能弄得和纪实一样，太神奇了。真是大片儿。节奏也很好，一直很抓心而且剧情人物关系都很复杂终于看明白了。太强大。,教父
2011-12-18,3,"3分给IMAX的特效，太爽了！！不过银幕没有我想象中的那么高，5层楼。效果太爽了。 
",教父
2010-07-22,5,不要让你的敌人了解你的想法，做一个真正的黑帮教父，简直让人焦头烂额，这个世界上有比暴力更让人俯首称臣的工具，独一无二的魅力。,教父
2012-09-10,4,每年看一次，已经第三次了，还是真心觉得没有《好家伙》和《美国往事》好看。,教父
2013-10-23,5,偏暗的镜头配合隐晦的画面确实增色不少，叙事手法和配乐也是亮点，科波拉神人,教父
2017-07-15,5,"【SSS】

2019.7.25二刷，【B－】升【SSS】
在座位上说不出话。
垃圾的不是电影
永远是我",教父
2009-05-02,4,宏大的黑幫背景，角色深刻具體，展示了一大家族的末落與新教父的誕生，可惜沒塑造Michael為知識份子式的教父。另外Marlon Brando具有懾人的魅力。,教父
2010-02-04,5,2006年，第一次看这部电影看不懂，看得只想睡觉。时隔六年再看，电影没有变，只是看着看着，越发觉时间的沧桑感，就像Al Pacino一样，一切突然而至，但也得要从容面对。生活都很艰难，谁不是呢？,教父
2014-05-14,5,年轻时的阿尔帕西诺真帅。其实整个电影更像在讲故事，想到哪里讲到哪里的那种，但是几场细节做的挺好，尤其是受洗那里。整体很吸引人,教父
2014-03-10,5,"必看电影之一，需要沉下心来细细品味.
最喜欢新生儿在教堂接受洗礼那段，教堂之外，死亡正在蔓延的感受......
整部片子在平缓的节奏下蕴藏着巨大的张力，配乐舒缓伴着淡淡忧伤，无论是二位教父的演技还是镜头、音乐的运用，都给人以一种极致的美的享受.",教父
2016-03-14,5,短小精悍 故事精彩 角色丰满 节奏明快 不愧为香港影史最经典的警匪杰作！双雄天台戏堪称一绝！百看不腻！,无间道
2008-02-20,5,太过喜欢的无间道！,无间道
2011-12-11,5,8.7分,无间道
2018-04-25,5,香港最经典的警匪悬疑动作片，刘德华饰演的刘健明和梁朝伟饰演的陈永仁，经典形象深入人心。“我以前没得选，现在我想做个好人。”“对不起，我是警察。”“谁知道？”,无间道
2008-03-05,,香港电影最为灿烂的一次回光返照！,无间道
2011-10-31,4,不错,无间道
2009-11-16,5,几乎完美,无间道
2013-03-18,4,失望中寻求偶尔的满足,无间道
2008-04-28,5,很好很强大,无间道
2012-07-28,4,经典片,无间道
2008-08-03,5,中国人的骄傲,无间道
2013-02-07,5,无间道在电视上看了无数回，这次是我第一遍完完整整从头看到尾，好看！梁朝伟在这部片里的角色形象比他在王家卫所有片子里的角色加起来都帅。,无间道
2010-08-04,4,很成功的港片警察黑帮的故事。。三部曲都蛮赞。。怪不得老美也拿去翻拍还得个Oscar。。呵呵。。,无间道
2017-04-08,4,港片中警匪片中的经典，不知道何时才能再来一部这样的经典！,无间道
2009-09-26,4,“对不起，我是警察”,无间道
2010-05-21,4,谁能了解人生的长度,无间道
2010-11-03,5,有的人错在未来，有的人错在过去，有的人错在路上,无间道
2007-06-24,,喜欢这种镜头不断变换的电影，因为少数人才能受得了。,无间道
2009-01-17,5,那是近几年来港片的巅峰之作了~~~,无间道
2017-06-04,4,这部电影最成功的是不是让一众演员都到达了表演巅峰？,无间道
2011-05-30,5,may和龙猫简直都要可爱死了，太可爱了太可爱了。不过总觉得某些地方的剧情有点渗人，特别是结局妈妈说的那句话，一点没有温馨的感觉，反倒觉得很恐怖，看完之后又看到了恐怖片的说法，更渗人了~好像真有在拍恐怖片的感觉,龙猫
2018-12-22,5,"第一次看龙猫就是在大银幕，真好！
满满的宫崎骏元素加上已经快听烂的原声配乐和熟悉的中文配音，特有亲切感。影片的简单的超出我的想象，温暖和动人的程度同样超出想象，听着久石让壮阔的配乐几度泪目，简直不要再美好！",龙猫
2010-05-02,5,童眼观世界，弱弱的感动。小幼幼的任性和执着惹人怜，老宫应该少拍那些严肃深沉的东西,龙猫
2018-12-14,5,😭宫崎骏实在是太善良了，然而我已经变成无可救药的大人了……看到トトロ带着他们生树飞天吹埙的时候，泪水在渺远悠旷的配乐中夺眶而出……但感触最深的居然是小月寻找走丢的小梅时的彷徨失措，不会有大龙猫和猫猫车从天而降来帮助我寻回丢失之物的……大概只有小朋友才配得到如此纯善的救赎吧,龙猫
2017-04-15,4,太太太温暖，太太太治愈了，太太太喜欢宫崎骏了。,龙猫
2013-01-28,4,宫崎骏的作品多是以一个温馨平凡的故事作为主线 然后加以自己儿时对美好的幻想 将平凡的故事美化 令其超凡脱俗~,龙猫
2011-12-09,4,非常温暖的动画片，引起恐怖猜测的是因为那几个没解释清的情节，毕竟86分钟容量不大，不足以解释清一切。,龙猫
2018-12-21,4,平成末年重温这部昭和末年的经典动画，依然被其单纯无比的童趣和温暖人心的情意打动。咧嘴憨笑爱打瞌睡的软萌龙猫，来去如风的灰尘精灵，天马行空的小猫巴士，一夜拔地而起的樟树……只要心中还住着龙猫，童年就不会消失。20181215大银幕重温。,龙猫
2012-08-27,5,第四次看这部电影，终于有幸在大银幕上观赏了，算是补上一次欠宫崎骏老爷子的电影票。完美的日本乡村风光，鬼魅却可爱的龙猫家族，虽然带有一丝伤感但更多的是乐观向上的童话故事。天马行空的想象力给这个略不幸的家庭带来了温暖，这就是宫崎骏，他不像高畑勋那样把这个世界展现的残酷到近乎冰冷，他让全世界记住了这只大龙猫。,龙猫
2011-12-25,5,满天星：超级可爱的电影名字，超级可爱的电影，超级可爱的小梅，超级可爱的小月，超级可爱的主题曲，当然还有我们超级可爱邻家的豆豆龙。,龙猫
2018-03-15,5,超级暖心的动漫，保持纯真，就有爱,龙猫
2009-06-30,4,那些人为什么要骂那个帖子呢，不同的解读也可以嘛。细节：鞋子确实不一样，但不能说明什么。龙猫汽车出现之前，小美看到了一个神龛。找到小美的时候，六个佛像。,龙猫
2017-12-02,5,每次遇到不如意的时候，都想把这部龙猫翻出来重温一遍又一遍。,龙猫
2012-08-13,5,没有千与千寻的天马行空却足够美好，几乎唤起童年的所有回忆，你看到自己童年的影子了吗？,龙猫
2011-04-02,5,憨态可掬的你，满足了所有童心未泯的梦想。在你软软毛毛的肚子上睡觉，在站台看你傻傻撑伞对坠落的雨滴狂喜，在田野间树梢上和你奔驰飞翔吹一曲歌谣，感受身心的平和宁静，期待夏夜的一场奇遇，有时只想看见只愿沉溺于美好。“世界什么都有，只要你愿意用心感受”，且“只能巧遇，无法找寻”。,龙猫
2012-03-06,5,"我也想要只隔壁的多多洛，故事简单，但就是那么天真可爱，动漫又何必那么费脑筋！
10年后国内数码修复再次上映。生活总是先苦后甜，虽然没什么道理，但我们也要积极面对。单纯的小梅，积极的小月，乐观的爸爸，当然还有越胖越讨人欢喜的多多洛。就算大病初愈,也要去影院观摩的大龙猫！2018.12.23",龙猫
2018-12-20,5,"虽然一直在大笑鼻子却酸得不得了，故事里子是一个悲伤的故事，母亲重病，父亲卖房交医药费，家庭贫困搬到乡下破败的房子里，见不到母亲的小梅走失。

可是故事叙事视角是看得见奇异世界的小梅，苍天大树，有蝌蚪的纯净小溪，青蛙，松果，绿草地，会来帮忙的邻居奶奶，叫你一起上学的女同学，还有毛茸茸的大龙猫和它召唤既来、带你去任何地方的猫出租车！

为什么只有姐妹俩能看到龙猫，一开始甚至连姐姐也找不到那棵树洞的入口，可能只有小梅就是从一开始相信世界上有奇迹，相信世界上存在我们看不到的精灵。

宫崎骏用伟大的童真视角告诉我们，人生不易，我们更不应该费尽思量，无所不用其极地丑化生命，让世界更为复杂。心中住着童年，闭上眼睛可以听到大自然的音乐，睁开眼可以见到龙猫。",龙猫
2006-03-18,5,吉卜力工作室的永恒经典；简单、朴实充满神迹；飞行与梦想永远是宫崎骏的创作动力源泉；2018年第59场@海上明珠特惠11元及第61场国语亲子,龙猫
2018-12-14,2,拖拖拉拉的80多分钟。,龙猫
2018-12-16,5,战败后，经济复苏的时期，大家都过着节衣缩食的生活，然而人与人之间的感情在此时显得弥足珍贵。简单的故事，却教会两个女儿坚强、勇敢，热爱自然，注重亲情，相信美好的事物终会发生，幻象其实是在苦难中的烛光般温暖人心。很神奇的一件事，这是我第一次完整的看，尽管我多么喜欢宫崎骏，看过他的其他大部分，之前一直觉得会在某个时候认真来看，冥冥中的感觉，终于等到重映。邻座的00后已看睡着，场内和我同时笑出声的是几个孩子和他们的母亲。与小魔女的类似，琦琦和小月躺着的忧郁时刻心生怜惜，暖心给予帮助的老奶奶，最后的圆满结局，感动我的不是画面不是配乐，是宫崎骏内心能透过人物表达的不老童心。日本没有动画会是多么黯淡无光，日本没有宫崎骏对战争与历史及其当时的人情冷暖的记录会少很多记忆。感恩文化的结识。 2018.12.16 H2,龙猫
2017-11-26,5,中国真正热映中,熔炉
2014-07-05,5,“我们一路前行，不是为了改变世界，而是不让世界改变我们。”,熔炉
2013-07-25,5,无边的压抑与黑暗，人性的丑陋与无声世界的纯真相比较令人感觉到好恶心、,熔炉
2017-02-17,4,很感人的一部剧    小孩子们太可怜了,熔炉
2017-04-20,5,看得压抑又难过,熔炉
2012-02-19,3,怎么会有人拿此片与《杀人回忆》相比较，即便只从形式上也比不了,熔炉
2014-04-20,4,【B+】同样的儿童性侵电影，甩出那个肥皂剧一样的许愿130条街好吗。制作上和导演能力上都强多了，也更有力度和思考。虽然说还是有后半段叙事断层，某些地方用力过猛等缺点，但瑕不掩瑜。最为难得的是此片上映后引发了警方对事件的重新调查，真正的“电影改变现实”,熔炉
2017-03-26,5,始终不敢看完 校长扒在厕所门上往下看那个画面真的太惊悚了 第一次发现人可以比鬼还可怕 去搜了一下真实事件 发现比电影还要惨 诶突然觉得身边的人都好幸运,熔炉
2013-07-25,,放过小学生。,熔炉
2017-09-26,4,"单亲或是孤儿的聋哑/智障儿童，受害者的身份不能更极端了，施救者自身处境尴尬，侵害者的形象已经变成影史经典。是一个足够复杂和极端的故事，但是看过现实中的案例会觉得电影情绪上还是没敢再深一层，有些节奏过于拖沓，痛心也不只是儿童站在雨中大哭,「拍出来」的意义远大于艺术意义本身。",熔炉
2017-11-24,5,看了两遍，唉，心理阴影啊，据说现实里这件事的结果并不让人满意，加上昨天红黄蓝的新闻，心痛，满满的无力感,熔炉
2017-03-21,5,全程鸡皮疙瘩都起来了，不管信不信教，败类就是败类！,熔炉
2012-01-08,5,我一直在想，倘若事件发生在中国，结局是不是就会朝着光明面发展。最后连我自己都觉得这种想法原来很傻逼。因为在哪里我们都并不具备说真话的资格。电影还是有艺术加工，从杜撰而来的城市开始就暗含了浓雾一样的现状。表演有力，安排太假。不过维系了电影初衷要制造的效果。“是为了不让世界改变我们”,熔炉
2018-01-24,5, 什么是绝望 绝望是明知道他们犯的罪却不能让罪人绳之以法 熔炉一部让人看了压抑 无奈的电影 ,熔炉
2015-01-02,4,太值得中国人一看。我们为什么抗争？不是要改变社会，是不要被这个社会改变。,熔炉
2017-04-16,3,本来就残酷凌虐的故事情节，因为当事人是聋哑人更显得凄凉无助,熔炉
2015-09-13,5,至少还有这样一部电影来改变了些什么,熔炉
2012-01-22,4,看得惊心动魄，公平和正义从来只存于乌托邦，心存善念理想，力行奋力抗争，人类得以保全一丝光明、尚不至于全军覆灭。,熔炉
2017-07-02,4,影片在气氛渲染，情节的推动，情感的调动，故事的结构等方面都做得十分讲究。前后情节铺垫，细节描写都恰到好处。,熔炉
2014-01-09,4,他们有改变国家的电影，而我们只有改变电影的国家。,熔炉
2012-11-15,3,这分数好可怕啊。。紫霞那种爱情观我是不太理解的，等着命定的盖世英雄踏着七彩祥云来娶，这么干只会一辈子孤独终老吧，好男人都是争取来的调教出来的。至于什么失去才珍惜之类的，根本就是废话，整天把分手挂在嘴边，到头来结果不好那是自己作的。朱茵真好看！,大话西游之大圣娶亲
2017-04-13,5,情爱是一个永远说不完的话题。,大话西游之大圣娶亲
2017-04-16,2,好，挣不完的情怀消费。你就尽管隔两年在影院放一次。另外说一句，原版删掉的戏，是他妈有原因的！只有最后三分钟的花絮才是这个重映的真正价值，最后三分钟看着他们年轻的脸，想想看这些年刘镇伟、周星驰，愈发让人怅然若失。,大话西游之大圣娶亲
2018-03-20,4,朱茵在这部电影中 倾国倾城 貌若天仙 明眸皓齿 超凡脱俗 楚楚动人 点赞👍！,大话西游之大圣娶亲
2010-12-19,4,明明是部喜剧，却哭个不停。看完才知道这些年来为什么那么多人喜欢它。世间女子皆痴情。,大话西游之大圣娶亲
2014-08-23,5,电影院《大话西游》座无虚席，有没看过的，也有看过几百遍还不过瘾的，比如我。它能让你笑得东倒西歪，也能把你哭得稀里哗啦，有的人看爱情，有的人看喜剧，有的人看宿命，有的人看电影，无论你想看什么。,大话西游之大圣娶亲
2018-02-02,3,以前没有看懂过，重温时发现那句，“你看那个人好像一条狗”，蛮残忍的,大话西游之大圣娶亲
2017-02-23,5,曾经，我们都希望喜欢的那个人，是个盖世英雄，有一天，他会踩着七彩祥云才找到自己。,大话西游之大圣娶亲
2017-04-13,,对不起，我已经不欠你电影票了。,大话西游之大圣娶亲
2017-03-22,5,小时候看个热闹，长大了看着伤心，我们对孙悟空的演绎多的已经数也数不清，周星驰的大圣确是这么与众不同。年龄越大越看不得悲伤的故事，人生太苦了,大话西游之大圣娶亲
2013-02-11,5,重温一下，发现十几年前确实没看懂，最后一吻是还五百年前的一个句号啊。那时候的朱茵美的真是不像话。,大话西游之大圣娶亲
2017-05-08,5,五百年的穿梭，最后明白心里爱的是谁之后，便再也回不去那个原点。时间给了你一个玩笑，你拼命的想回去，用了一次又一次的般若般若密，可是月光宝盒扭转了时间却扭转不了命运，但从此以后你明白了一个道理，原来爱的对立面从来不是恨。,大话西游之大圣娶亲
2017-02-15,4,很喜欢的一部电影，周星驰的电影我看的不多，这是为数不多的我来回观看的几部电影之一，为了爱的那么深的紫霞。电影里的紫霞仙子真是美哭啊,大话西游之大圣娶亲
2017-02-08,4,还是小时候看过，那时候很喜欢星爷，是我们90后的回忆。紫霞仙子一直都在记忆中，一直是女神样的存在。。。,大话西游之大圣娶亲
2017-04-16,2,冷饭作！为什么我的电影票上写的是大话东游？,大话西游之大圣娶亲
2017-02-21,5,星爷的经典，真的是看多少次都不会腻！可是现在。。。唉。。。,大话西游之大圣娶亲
2017-04-18,5,永远不会过时的一部影片，被重新搬上大银屏也不足为奇啦！,大话西游之大圣娶亲
2014-11-04,5,太年轻的时候不该遇到真爱，那时候太渣太盲目，认不清自己的真心，可到认清的时候就只能错过了。紫霞线哭成傻逼，后半段哭得睁不开眼。就算被全片剧透还能哭成这样，果然是教科书般的纯爱片。,大话西游之大圣娶亲
2014-06-11,5,终于完成了电影院听《一生所爱》的愿望，这么多年之后依旧要看到流泪。【电影资料馆】,大话西游之大圣娶亲
2017-02-10,4,一生所爱，错过了真的就没了,大话西游之大圣娶亲
2007-12-31,5,最爱的一部法国电影，里面有我喜欢的题材，出色的演员，最重要的是里面天籁般的童生合唱。,放牛班的春天
2010-01-25,5,温暖.单是读着都漾出善意的笑。朴素流畅的影片，连颜色都很节省，尽是饱和度很接近的灰，让眼睛保存着气力帮助嘴角表露快乐或悲伤。 真诚的电影总是能牢牢抓着你，声色具备的100多分钟后，灵魂才还给自己，任由你品评褒贬，它却矜持孤傲的站在一边，冷眼旁观事不关己。,放牛班的春天
2009-04-12,5,在我心里，只有这个小男主纯真的童声才能称之为“天籁之音”，有时单纯为了留住一个声音，真想他变成永远也长不大的彼得·潘,放牛班的春天
2017-03-09,5,很好看,放牛班的春天
2006-12-06,3,"唱出了我的眼泪..不过也才一颗~就是小Pépinot要求Mathieu带他走的时候...可惜我是提早把OST都听熟了,就感觉不出音乐在片子中的作用啦!..天籁的童声合唱~..美!!",放牛班的春天
2013-09-13,5,的确不错的说，至少音乐是很好听的。但是随着年岁见长，真心觉得这片子完全是鸡汤和根本不可能的事情罢了....一个老师真的无法从本质上改变一个人，音乐也不可能。这一切被过于放大了。,放牛班的春天
2011-04-05,4,大学有下过但没有看完，结果是妹妹力荐我看；还不错，各种狗血的可能性都被迎刃而解；结局好极了，守望得来一个幸福的出路，纸飞机和挥舞的手；那个放火的孩子没被救赎所以也就没那么俗；恶有恶报还是要的啦；独唱的男孩各种美啊。,放牛班的春天
2017-04-15,4,看完之后内心有波动，但是没有震撼……法国电影给我的感觉总是温稳地进入人心，不激荡却有力量。,放牛班的春天
2013-01-02,5,孩子其实就是孩子，问题孩子也一样，他们需要正确善意的引导，鞭挞使孩子产生惧怕心理而不再发生恶劣行为，但很多时候让他们产生恨意适得其反；诱导则从心理上改变他们的思维方式，从而摒弃不良习惯。“音乐和体育是国家团结的力量。”音乐可以对人心产生鼓舞和震动的强大力量。绝望的教育家是可怕的。,放牛班的春天
2009-07-31,4,法国电影常常给人沁人心脾的感觉，不知不觉中美景美人，已经打开了你的心扉，《蝴蝶》也是不错的一部。,放牛班的春天
2007-12-04,5,"beautiful songs, and lovely teacher and kids.",放牛班的春天
2017-05-11,4,被那些孩子们所感动。天籁一般的童声，定是最接近上帝的存在。,放牛班的春天
2012-08-12,5,忽然就想起来小时候参加合唱团时候那种快乐自信的感觉了……虽然那时候大人们好像都不太懂。,放牛班的春天
2012-07-15,5,最后一幕好美，法国片总是从恬静中透出一抹震撼人心的光亮，带着希望，一路向前。PS：太喜欢雅克贝汉了，完全就是艺术家的模样。,放牛班的春天
2018-03-23,5,愿每一个孩子都可以遇到这样的好老师。,放牛班的春天
2011-10-07,5,当LA NUIT 男孩的声音响起时 眼眶不自觉湿润。。。我知道感动我的不是这个。。。总觉得这样的好片会过于沉重，所以一拖再拖。。。可是没有飚泪的剧烈 却是淡淡的美好。。。,放牛班的春天
2011-12-29,5,法国寄宿学校合唱团版GTO，天使正太每次一开口我就一身鸡皮疙瘩，太好听了！话说天使正太现在196cm诶……遥望。,放牛班的春天
2015-08-15,4,被老师组织看好几遍了，可能是想暗示我们由此生发出对教师行业的赞美和感激吧。我只想说，赞歌是世界上最没用的东西，尤其是在教育领域，越是轰烈伟大越是空洞荒芜。马修这样的温润无声才是所有“放牛班”孩子歌声里最值得记忆的春日暖阳。,放牛班的春天
2009-02-15,3,这样一位老师只是做了应该做的而已，并没有太出彩太感人的地方，至少如果我是学生是打动不了我的，也许是因为现在教师太堕落，才显出正常教师的伟大。,放牛班的春天
2019-07-11,4,故事是精髓，影片中所让人学到的也莫过于精神。通过讲故事的方法回忆往事，马修与院长两个角色刻画的性格鲜明，结尾对院长的寥寥几笔不是很满意，现实主义影片需要更多的人文情怀与创作情感的深入，而不矫揉造作。,放牛班的春天
2014-11-30,4,向来对这类科幻大片从不捧场，但当看到男主角跟长大的一对儿女视讯互诉的时候，突然坐在电影院里开始大飙泪。影片idea很棒，冷冰冰的机舱和银白色的浩瀚宇宙内核，是柔软的牵挂。结尾令我慰藉，男主角再次告别鹤发女儿重返荒凉星球。他去找她，她是另一个跟父亲失散的女儿。两个长生不老的孤独者相依。,星际穿越
